name,post,address,lat,lng,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tel,fax
コスモス調剤薬局西葛西駅店,134-0088,東京都江戸川区西葛西5-1-1　第20山秀ﾋﾞﾙ1-A号室,35.6653071,139.859162,,,,,,,,0120-645-180,0120-645-181
日本調剤きしね薬局,222-0026,神奈川県横浜市港北区篠原町1129-1　岸根公園駅前UUﾋﾞﾙ103,35.4969724,139.61706,,,,,,,,045-430-4337,045-430-4338
メディポリ博多南店,812-0016,福岡県福岡市博多区博多南6-1-9,33.5912695,130.4080002,,,,,,,,092-477-5115,092-477-5116
ドラッグセイムス昭島店,196-0003,東京都昭島市松原町2-12-13,35.714873,139.3482493,,,,,,,,042-500-6701,042-500-6702
ドラッグセイムス昭島駅前店,196-0015,東京都昭島市昭和町2-3-8　ﾀﾞｲｱﾊﾟﾚｽ昭島1F,35.7128177,139.3609323,,,,,,,,042-500-0931,042-500-0932
つばさ調剤薬局,547-0024,大阪府大阪市平野区瓜破5-2-29　1F,34.6028349,135.5548314,,,,,,,,06-6777-9256,06-6777-9257
B&Dドラッグストア豊田若林店,473-0914,愛知県豊田市若林東町新屋敷27-14,35.0257437,137.1025198,,,,,,,,0565-47-9006,0565-47-9007
アイベル薬局泉中央店,981-3133,宮城県仙台市泉区泉中央4-8-2　ｿﾚｲﾕﾊｲﾂ泉中央103号,38.3227336,140.8853756,,,,,,,,022-373-5237,022-373-5238
イオン薬局三原店,723-0014,広島県三原市城町2-13-1,34.3988671,133.0873083,,,,,,,,0848-61-3866,0848-62-6107
薬局マツモトキヨシ上野毛店,158-0093,東京都世田谷区上野毛1-19-1　ﾒｿﾞﾝ上野毛,35.6137794,139.6407298,,,,,,,,03-5706-7612,03-5706-7612
たつみ薬局,158-0083,東京都世田谷区奥沢3-32-6　ｺﾝﾌｫｰｻﾞ奥沢101,35.6026575,139.6723053,,,,,,,,03-3720-0888,03-6338-3934
さくら薬局目黒3丁目店,153-0063,東京都目黒区目黒3-10-13　大鳥ｴｽﾃｰﾄﾋﾞﾙ地下1F,35.6323058,139.7072161,,,,,,,,03-3792-4193,03-3792-4192
アイセイ薬局下総中山店*,273-0035,千葉県船橋市本中山2-10-1　ﾐﾚﾆﾃｨ中山4F,35.7143381,139.9440871,,,,,,,,047-302-3821,047-302-3822
アイセイ薬局上前津店,460-0011,愛知県名古屋市中区大須4-10-40　ｶｼﾞｳﾗﾃｯｸｽﾋﾞﾙ1F,35.1588777,136.9067411,,,,,,,,052-238-4600,052-238-4601
大信薬局虎ノ門店,344-0063,埼玉県春日部市緑町6-11-50,35.9666781,139.7655879,,,,,,,,048-731-1193,048-731-1195
スギ薬局今池店,464-0850,愛知県名古屋市千種区今池1-11-5,35.1678804,136.9364836,,,,,,,,090-6545-3656,052-745-7653
薬局24,150-0031,東京都渋谷区桜丘町25-18　NT渋谷ﾋﾞﾙ2F,35.656916,139.7005707,,,,,,,,03-6703-6724,03-6634-2240
さくら薬局行橋店,824-0026,福岡県行橋市大字道場寺1409-5,33.692968,131.0124869,,,,,,,,0930-26-2250,0930-26-2251
しらかば薬局深大寺,181-0016,東京都三鷹市深大寺2-35-29,35.6901601,139.5401726,,,,,,,,0422-39-4114,0422-39-4115
フラワー薬局代々木上原店,151-0066,東京都渋谷区西原3-7-8,35.6696739,139.6804277,,,,,,,,03-5452-0973,03-5452-0974
大津京こと薬局,520-0021,滋賀県大津市二本松1-1　ﾌﾞﾗﾝﾁ大津京2F,35.0290681,135.8644228,,,,,,,,077-548-7312,077-548-7314
クオール薬局草加松原店,340-0041,埼玉県草加市松原3-3-1　ﾄｰﾌﾟｲｺｰﾄ2F,35.8417099,139.7929405,,,,,,,,048-954-7587,048-954-5828
スギ薬局上坂部店,661-0979,兵庫県尼崎市上坂部1-3-25,34.750973,135.4305731,,,,,,,,080-9462-8842,06-6495-1103
クスリのナカヤマ薬局登戸駅前店,214-0014,神奈川県川崎市多摩区登戸2569-1　如文ﾋﾞﾙ1F,35.620113,139.5684361,,,,,,,,044-930-6218,044-930-6218
スギ薬局近江八幡店,523-0894,滋賀県近江八幡市中村町49-13,35.1309465,136.0935151,,,,,,,,080-3474-6663,0748-31-1152
薬局ナチュラル・メディクス新浦安,279-0012,千葉県浦安市入船1-4-1　102号室,35.6490534,139.9147473,,,,,,,,047-304-7077,047-304-7078
ウェルパーク調剤薬局西府駅前店,183-0031,東京都府中市西府町1-53-1,35.671972,139.4575453,,,,,,,,042-306-6140,042-306-6148
マツモトキヨシ調布深大寺店,182-0012,東京都調布市深大寺東町3-16-17,35.6677844,139.5626606,,,,,,,,042-486-7010,042-489-5280
スギ薬局南大井店,140-0013,東京都品川区南大井4-2-22　ｽｷｰﾑ南大井ﾋﾞﾙ1階,35.5988485,139.7359942,,,,,,,,080-4936-0287,03-6404-8993
薬局トモズ南池袋調剤店,171-0022,東京都豊島区南池袋2-27-2,35.7281292,139.7136561,,,,,,,,03-5944-9585,03-5944-9586
ウエルシア静岡下川原店,421-0117,静岡県静岡市駿河区下川原南8-15,34.9335125,138.3841526,,,,,,,,054-268-1891,054-268-1892
スギ薬局代々木上原駅前店,151-0066,東京都渋谷区西原3-20-7,35.6702832,139.6812077,,,,,,,,080-4650-1197,03-5738-7261
アイン薬局よつぎ店,124-0011,東京都葛飾区四つ木1-47-12　ﾊﾙﾒﾃﾞｨｶﾙﾋﾞﾙ1F,35.7355706,139.839607,,,,,,,,03-6657-6386,03-5671-1970
そうごう薬局あざみ野店,225-0013,神奈川県横浜市青葉区荏田町234-1　ﾎﾞﾅｰﾙあざみ野2号室,35.5676528,139.5621549,,,,,,,,045-910-0651,045-910-0652
クスリのナカヤマ薬局向ヶ丘遊園店,214-0014,神奈川県川崎市多摩区登戸2708-1　YMﾋﾞﾙ1F,35.6156153,139.5653785,,,,,,,,044-934-8991,044-934-8991
調剤薬局ツルハドラッグ南池袋店,171-0022,東京都豊島区南池袋3-9-5,35.7245783,139.7116412,,,,,,,,03-6907-7599,03-6907-7599
天神橋バイアル調剤薬局,530-0041,大阪府大阪市北区天神橋3-5-18,34.7011451,135.5116607,,,,,,,,06-4801-4189,06-4801-4188
ハックドラッグ寒川調剤,253-0113,神奈川県高座郡寒川町大曲2-5-8,35.3573061,139.3942641,,,,,,,,0467-75-5745,0467-75-5746
ウエルシア薬局日野栄町店,191-0001,東京都日野市栄町4-22-1,35.6840919,139.3865474,,,,,,,,042-589-6973,042-589-6974
アイ薬局万願寺店,191-0021,東京都日野市石田2-9-1　ｱｲﾋﾞﾙ102,35.6696491,139.4191817,,,,,,,,042-589-2098,042-589-2046
ブルークロスとどろき薬局,158-0082,東京都世田谷区等々力2-3-18,35.6043892,139.6509051,,,,,,,,03-6432-3078,03-6432-3080
コスモス薬局せんげん台店,343-0041,埼玉県越谷市千間台西3-3-37,35.9335127,139.7656004,,,,,,,,0120-305-936,0120-305-946
とまりぎ薬局,892-0845,鹿児島県鹿児島市樋之口町2-1-101,31.5866091,130.5535098,,,,,,,,099-213-9717,099-213-9718
オール薬局宇品店,734-0014,広島県広島市南区宇品西3-1-45-1,34.3375154,132.4796617,,,,,,,,082-250-2777,082-250-2778
杏林堂薬局ピーワンプラザ天王店,435-0052,静岡県浜松市中央区天王町1982-3,34.7351898,137.7654784,,,,,,,,053-465-7431,053-465-7430
ツヅノ薬局田町店,108-0023,東京都港区芝浦3-1-32　なぎさﾃﾗｽ2F,35.644464,139.748707,,,,,,,,03-3452-5001,03-3452-3069
日本調剤城南薬局*,814-0121,福岡県福岡市城南区神松寺1-5-22,33.5572162,130.3756499,,,,,,,,092-407-8730,092-407-8731
セガミ薬局阪急三国店,532-0005,大阪府大阪市淀川区三国本町3-37-35　ｳﾞｭｰﾙ阪急三国2階,34.7372381,135.4835124,,,,,,,,06-4807-2331,06-4807-2332
ウェルパーク薬局新所沢西口店,359-1111,埼玉県所沢市緑町1-1-4,35.805851,139.456155,,,,,,,,04-2902-6605,04-2902-6606
薬局マツモトキヨシnonowa東小金井店,184-0002,東京都小金井市梶野町5-1-1,35.7015833,139.5238422,,,,,,,,042-383-6314,042-383-6314
トモズ中目黒店,153-0051,東京都目黒区上目黒3-3-14,35.6443962,139.698446,,,,,,,,03-5720-1472,03-5720-1473
イオン薬局入間店,358-0013,埼玉県入間市上藤沢462-1　ｲｵﾝ入間店1F,35.8218376,139.3948484,,,,,,,,042-901-4526,042-901-4598
ウエルシア薬局堺鳳中町店,593-8327,大阪府堺市西区鳳中町7-3-1,34.5371373,135.4553008,,,,,,,,072-265-0752,072-265-0753
すずらん薬局東福間店,811-3221,福岡県福津市若木台1-1-14,33.774253,130.5119215,,,,,,,,0940-39-3891,0940-39-3895
ウエルシア薬局小山羽川店,323-0012,栃木県小山市羽川字下田57,36.351961,139.823269,,,,,,,,0285-30-7174,0285-30-7173
ウエルシア薬局アサントムーン柿田川店,411-0902,静岡県駿東郡清水町玉川61-2,35.1087915,138.9038346,,,,,,,,055-983-0303,055-983-0304
アイン薬局新作店,213-0014,神奈川県川崎市高津区新作4-12-6FMﾋﾞﾙ1階,35.5863974,139.6192309,,,,,,,,044-877-7472,044-857-1093
ウォンツ宇品東6丁目店,734-0003,広島県広島市南区宇品東6-2-46,34.3610977,132.4674829,,,,,,,,082-250-3728,082-250-3729
ウエルシアつくば研究学園北店,305-0816,茨城県つくば市学園の森2-33,36.0943138,140.0791107,,,,,,,,029-848-5652,029-848-5653
ひのき薬局,338-0001,埼玉県さいたま市中央区上落合2-9-30,35.8892324,139.6269349,,,,,,,,048-840-5420,048-840-5421
共創未来横浜最戸薬局*,233-0008,神奈川県横浜市港南区最戸1-3-9,35.4140116,139.5975404,,,,,,,,045-334-7331,045-334-7332
上永谷薬局,233-0012,神奈川県横浜市港南区上永谷2-11-1-114,35.4034424,139.5726024,,,,,,,,045-845-2915,045-845-7362
たから薬局高幡不動店,191-0031,東京都日野市高幡1009-4　京王ｱﾝﾌｨｰﾙ高幡1F,35.6610239,139.4142066,,,,,,,,042-599-8838,042-599-8839
くすりの福太郎柏旭町店,277-0852,千葉県柏市旭町1-1-2　YK-7ﾋﾞﾙ5F,35.862718,139.9695788,,,,,,,,04-7142-7029,04-7142-7029
ひまり薬局菊川店,135-0004,東京都江東区森下4-23-9,35.6877094,139.8046655,,,,,,,,03-5625-3127,03-5625-3128
三進堂薬局大阪本店,569-0822,大阪府高槻市津之江1-60-8,34.8399306,135.6065247,,,,,,,,072-673-8240,072-673-8240
スギ薬局桶狭間店,458-0910,愛知県名古屋市緑区桶狭間森前2801,35.0470939,136.9637234,,,,,,,,090-9803-7651,052-618-5033
スギドラッグ成城学園前店,157-0066,東京都世田谷区成城6-14-3　成城建物1F,35.6410518,139.5992368,,,,,,,,090-8496-3894,0800-1703-052
スギ薬局葛飾白鳥店,125-0063,東京都葛飾区白鳥4-10-17　ｺｰﾌﾟ葛飾白鳥店1F,35.7524121,139.8484879,,,,,,,,080-3441-8246,03-6662-6814
薬局トモズお花茶屋店,124-0005,東京都葛飾区宝町2-34-16,35.7470384,139.8402863,,,,,,,,03-5654-6822,03-5672-1035
きりん薬局両国店,130-0014,東京都墨田区亀沢1-8-5　花輪ﾋﾞﾙ1F,35.6975073,139.7976629,,,,,,,,03-3624-9216,03-3624-9287
スギ薬局真美ヶ丘店,635-0833,奈良県北葛城郡広陵町馬見南1-6-20,34.5414597,135.7288298,,,,,,,,080-7265-8192,0745-43-9509
スギ薬局半田星崎店,475-0911,愛知県半田市星崎町3-39-88,34.8986955,136.9239276,,,,,,,,080-3479-9689,0569-47-8603
なの花薬局熱田神宮寺前店,456-0032,愛知県名古屋市熱田区三本松町18-4　μPLAT神宮前4階,35.1258994,136.9129736,,,,,,,,052-746-2500,052-746-2501
南山堂薬局志木店,352-0001,埼玉県新座市東北2-35-19　oriiro志木1階B号室,35.8202442,139.5742564,,,,,,,,048-485-1682,048-485-1683
ファーマライズ薬局須坂店(旧アイリス薬局),382-0077,長野県須坂市須坂1288-2,36.6562025,138.3043614,,,,,,,,026-215-2111,026-215-2112
やよい調剤薬局,080-0028,北海道帯広市西18条南31-4-3,42.894302,143.1758294,,,,,,,,0155-49-1717,0155-49-1777
長田カイセイ薬局,577-0016,大阪府東大阪市長田西2-6-30,34.6777443,135.5869675,,,,,,,,06-6789-5671,06-6789-5672
サンドラッグCARER池袋サンシャイン通り薬局,170-0013,東京都豊島区東池袋1-21-1,35.7301836,139.7159159,,,,,,,,03-6914-0350,03-6914-0350
タカラ薬局飯倉店,814-0161,福岡県福岡市早良区飯倉7-3-6,33.5596971,130.3523534,,,,,,,,092-865-7176,092-865-7176
南山堂薬局稲毛海岸駅前店,261-0004,千葉県千葉市美浜区高洲3-23-1ﾍﾟﾘｴﾒﾃﾞｨｶﾙﾋﾞﾙ美浜1F,35.6291388,140.0742523,,,,,,,,043-306-1381,043-306-1386
スギ薬局三鷹市役所前店,181-0013,東京都三鷹市下連雀9-11-21,35.6841798,139.5591585,,,,,,,,080-4432-9697,0800-111-6734
薬局くすりの福太郎本中山4丁目店,273-0035,千葉県船橋市本中山4-23-16,35.7114125,139.9398239,,,,,,,,047-711-3830,047-711-3830
ペパーミント薬局,321-3232,栃木県宇都宮市氷室町1691-3,36.5306873,139.9999765,,,,,,,,028-612-6640,028-612-6641
クスリのアオキ文京薬局,910-0017,福井県福井市文京6-3-3,36.0752404,136.201615,,,,,,,,0776-21-0812,0776-21-1911
ゆう薬局成増店,175-0094,東京都板橋区成増3-10-1,35.7784812,139.6346392,,,,,,,,03-5967-7106,03-5967-7109
ウエルシア流山おおかたの森店,270-0128,千葉県流山市おおかたの森西4-9,35.874307,139.9196344,,,,,,,,04-7178-2889,04-7178-2888
カワチ薬局西川田店,321-0151,栃木県宇都宮市西川田町831-1,36.5361797,139.8513889,,,,,,,,028-684-0311,028-684-0312
セブン薬局天六店,530-0041,大阪府大阪市北区天神橋6-7-17,34.7104473,135.5111359,,,,,,,,06-4792-8997,06-4792-7669
日本調剤下妻薬局,304-0056,茨城県下妻市長塚28-2,36.1814976,139.9531781,,,,,,,,0296-30-1501,0296-30-1502
B&Dドラッグストア本山駅店,462-0807,愛知県名古屋市千種区東山通1-10-1　本山ﾒﾃﾞｨｶﾙｽﾃｰｼｮﾝ1F,35.1638058,136.9645447,,,,,,,,052-439-6371,052-439-6372
くすりの福太郎千葉中央店,260-0015,千葉県千葉市中央区富士見2-23-8　山野井ﾋﾞﾙ1F,35.6082687,140.1184932,,,,,,,,043-223-5678,043-223-5678
ココカラファイン薬局上北沢店,156-0057,東京都世田谷区上北沢4-13-1,35.6688568,139.6245293,,,,,,,,03-5942-1397,03-5942-1398
メジロ薬局帝塚山店,631-0062,奈良県奈良市帝塚山1-1-33ﾂｲﾝｺｰﾄ帝塚山102,34.6850017,135.7341472,,,,,,,,0742-51-7705,
スギ薬局学園前店,631-0013,奈良県奈良市中山町西1-716-3　ならｺｰﾌﾟ2F,34.7138564,135.7730373,,,,,,,,080-9709-5599,0742-48-1303
薬局トモズ大谷口店,173-0035,東京都板橋区大谷口2-67-3,35.7473972,139.6860425,,,,,,,,03-5964-5085,03-5964-5372
クリエイト薬局藤沢鵠沼海岸店,251-0037,神奈川県藤沢市鵠沼海岸5-2-19,35.3220509,139.4655093,,,,,,,,0466-30-0361,0466-30-0362
イオン薬局御嶽山駅前店,145-0073,東京都大田区北嶺町37-13　ｲｵﾝ御嶽山駅前店3F,35.5858083,139.6817583,,,,,,,,03-5499-3249,03-5499-3249
ウエルシア薬局東松山砂田店,355-0019,埼玉県東松山市砂田町1-5,36.0437873,139.4123736,,,,,,,,0493-27-1772,0493-27-1771
南山堂薬局東麻布三丁目店,106-0044,東京都港区東麻布3-7-12　ﾙｱﾅ麻布十番1F,35.656315,139.7382268,,,,,,,,03-5797-7831,03-5797-7851
アイン薬局日本医大武蔵小杉病院店*,211-0063,神奈川県川崎市中原区小杉町1-383　別館1F,35.5807615,139.6584359,,,,,,,,044-819-7185,044-819-7186
日本調剤高砂薬局,983-0014,宮城県仙台市宮城野区高砂2-6-19,38.2688704,140.9680002,,,,,,,,022-387-1333,022-387-1331
ウエルシア野々市横宮店,921-8817,石川県野々市市横宮町36-1,36.5337372,136.615097,,,,,,,,076-227-5830,076-227-5831
よつや薬局,193-0815,東京都八王子市叶谷町890-5,35.6714754,139.2982453,,,,,,,,042-627-1301,042-627-1301
パル薬局成増店,175-0094,東京都板橋区成増3-48-22　SKYﾋﾞﾙ1F,35.7833099,139.6292205,,,,,,,,03-5967-7888,03-5967-7889
ハックドラッグ戸塚汲沢店,245-0061,神奈川県横浜市戸塚区汲沢1-2-8,35.4022513,139.521218,,,,,,,,045-869-2091,045-869-2092
みずほ薬局上町店,154-0017,東京都世田谷区世田谷3-12-10　Cherry Coat,35.6436833,139.6470325,,,,,,,,03-5426-2363,03-6804-4863
ドラッグセイムス新橋日比谷口薬局,105-0004,東京都港区新橋2-6-2　新橋ｱｲﾏｰｸﾋﾞﾙ1F,35.6677098,139.7570496,,,,,,,,03-6811-2091,03-6811-2092
五反田調剤薬局,141-0031,東京都品川区西五反田2-9-7　ﾄﾞﾙﾐ五反田ｱﾝﾒｿﾞﾝ102号,35.6269848,139.7212039,,,,,,,,03-3495-0757,03-6420-0209
スギ薬局江坂垂水町店,564-0062,大阪府吹田市垂水町3-9-10　白川ﾋﾞﾙ1F,34.762194,135.5015225,,,,,,,,080-3435-9376,06-6387-6282
みやもと薬局,731-0102,広島県広島市安佐南区川内6-42-24,34.4705567,132.4866911,,,,,,,,082-877-1677,082-877-1677
調剤薬局ツルハドラッグ小田部店,814-0032,福岡県福岡市早良区小田部7-16-1,33.5721721,130.3309037,,,,,,,,092-852-2210,092-852-2211
ココカラファイン薬局JR京都駅店,600-8216,京都府京都市下京区東塩小路町　JR京都駅地下2F地下東口前,34.985849,135.7587667,,,,,,,,075-746-3289,075-746-3290
だるま薬局氏家北店,329-1311,栃木県さくら市氏家3390-6,36.6925181,139.9653916,,,,,,,,028-681-8181,028-681-8188
ウエルシア薬局和光本町店,351-0114,埼玉県和光市本町15-511F,35.7857296,139.609034,,,,,,,,048-475-8236,048-475-8237
アーク調剤薬局八王子高倉店,192-0033,東京都八王子市高倉町36-1,35.6659101,139.371215,,,,,,,,042-649-9317,042-649-9318
ウエルシア千葉東寺山店,264-0035,千葉県千葉市若葉区東寺山町790-1,35.6248318,140.1298375,,,,,,,,043-207-5161,043-207-5162
ハッピー薬局国分広瀬店,899-4321,鹿児島県霧島市国分広瀬2-28-39,31.7191594,130.7536043,,,,,,,,0995-46-9082,0995-46-9002
あおい薬局幸店,433-8123,静岡県浜松市中央区幸1-15-3,34.7419651,137.7255653,,,,,,,,053-412-0777,053-412-0778
きらり薬局門前仲町店,135-0048,東京都江東区門前仲町2-11-9　あしたばﾋﾞﾙ1Ｆ,35.6731999,139.7965442,,,,,,,,03-6383-1066,03-5245-1065
富士見薬局,258-0019,神奈川県足柄上郡大井町金子782-1,35.3372504,139.1497355,,,,,,,,0465-82-0408,0465-20-3211
ウエルシア阿見荒川本郷店,300-1159,茨城県稲敷郡阿見町本郷3-3-1,36.0245146,140.174486,,,,,,,,029-830-5118,029-830-5128
日本メディカル蔵前店,111-0051,東京都台東区蔵前3-4-9　蔵ﾋﾞﾙ1Ｆ,35.7035186,139.7908462,,,,,,,,03-5829-8941,03-5829-8942
さつき台薬局,215-0025,神奈川県川崎市麻生区五力田2-2-1,35.5994306,139.4932603,,,,,,,,044-986-9876,044-873-8587
くすりの福太郎フォレストモール印西牧の原店,270-2329,千葉県印西市滝野3-1,35.8078543,140.1767778,,,,,,,,0476-97-7129,0476-97-7129
あおい調剤薬局霞が関店,350-1102,埼玉県川越市的場北1-6-32,35.9251299,139.4400552,,,,,,,,049-239-5888,049-239-5887
昭和薬局,114-0002,東京都北区王子1-22-7,35.7551128,139.7391321,,,,,,,,03-3912-0980,03-3912-0980
スギ薬局川口西新井宿店,333-0833,埼玉県川口市西新井宿333-3,35.8433584,139.7353985,,,,,,,,080-7453-6127,048-286-6464
ツルハドラッグ善行駅前店,251-0871,神奈川県藤沢市善行1-25-1　ﾛｲﾔﾙ2ﾋﾞﾙ1F,35.3630194,139.4725982,,,,,,,,0466-80-5551,0466-80-5551
イルカ薬局田島店,814-0113,福岡県福岡市城南区田島1-15-58,33.569463,130.3731396,,,,,,,,092-407-8012,092-407-8013
ウエルシア薬局静岡中田店,422-8041,静岡県静岡市駿河区中田2-10-3,34.9620713,138.3942352,,,,,,,,054-202-9605,054-202-9606
クリエイトS・D清水辻店,424-0806,静岡県静岡市清水区辻1-7-1,35.0277807,138.4888074,,,,,,,,054-361-0779,054-361-0780
東手城ココフル薬局,721-0962,広島県福山市東手城町1-3-11,34.4886526,133.4021632,,,,,,,,084-945-9700,084-945-9702
杏林堂薬局新初生店,433-8112,静岡県浜松市中央区初生町1164-2,34.7727281,137.7246959,,,,,,,,053-430-0711,053-430-0712
サン薬局,140-0013,東京都品川区南大井1-1-16,35.5977544,139.7379745,,,,,,,,03-3764-1500,03-3764-2236
